Type,Interactions,Allergies,Review,Use,Drug,Indication,AvoidUse,Sides,Condition
 rx,"Your  healthcare  professionals (e.g., doctor or pharmacist) may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop or change the dosage of any medicine before checking with them first.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  RIBOFLAVIN (VITAMIN B-2)  COBALT  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin and mineral product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy . Vitamins are important building blocks of the body and help keep you in good health. Women of childbearing age should maintain adequate levels of folic acid either through diet or  supplements  to prevent  infant  spinal cord defects.",PreNata oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Several Blood Transfusions, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Low Amount of Potassium in the Blood, Hemolytic Anemia, Decreased Blood-Clotting from Low Vitamin K, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   DOCUSATE   IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  BIOTIN  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN D ANALOGUE  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",PNV no.57-iron-folic acid-DSS-dha oral, offlabel,"Diverticular Disease, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Incomplete or Infrequent Bowel Movements, Kidney Stone, Kidney Disease, Several Blood Transfusions, sarcoidosis, Diabetes, Increased Activity of the Parathyroid Gland, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in Urine, High Amount of Calcium in the Blood, Extreme Loss of Body Water, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  BIOTIN  HESPERIDIN  COPPER  RIBOFLAVIN (VITAMIN B-2)  BIOFLAVONOIDS  ZINC  ZINC CITRATE  COBALT  MANGANESE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  PANTHENOL ANALOGUES  MAGNESIUM OXIDE  MAGNESIUM  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.",prenatal vit #93-ferrous fumarate-folic acid oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Incomplete or Infrequent Bowel Movements, Kidney Stone, Kidney Disease, Several Blood Transfusions, sarcoidosis, Increased Activity of the Parathyroid Gland, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Calcium in Urine, High Amount of Calcium in the Blood, Extreme Loss of Body Water, Low Amount of Potassium in the Blood, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   DOCUSATE  FOLIC ACID CONTAINING DRUGS   IRON COMPLEX  IRON ANALOGUES  CALCIUM  CALCIUM CITRATE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN D ANALOGUE  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",MacNatal CN DHA oral, offlabel,"Diverticular Disease, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Several Blood Transfusions, Diabetes, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Hemolytic Anemia, Decreased Blood-Clotting from Low Vitamin K, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   DOCUSATE  FOLIC ACID CONTAINING DRUGS   IRON COMPLEX  IRON ANALOGUES  CALCIUM  CALCIUM CITRATE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN D ANALOGUE  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",Prenaissance Plus oral, offlabel,"Diverticular Disease, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Several Blood Transfusions, Diabetes, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Hemolytic Anemia, Decreased Blood-Clotting from Low Vitamin K, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Keep a list of all your  medications  with you, and share the list with your doctor and pharmacist.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  SELENIUM ANALOGUES  IODINE CONTAINING MULTIVITAMIN  POTASSIUM  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  BIOTIN  CHOLINE ANALOGUES  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  VITAMIN A ANALOGUES  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  MOLYBDENUM  PANTHENOL ANALOGUES  CALCIUM CARBONATE  MAGNESIUM OXIDE  MAGNESIUM  ZINC GLUCONATE  CHROMIUM AND DERIVATIVES  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,Consult your pharmacist.,Theranatal Complete oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Liver Problems, Malabsorption, Kidney Disease, Several Blood Transfusions, Diarrhea, Diabetes, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Sickle Cell Anemia, Hemolytic Anemia",Consult your pharmacist.,Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  MANGANESE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  PANTHENOL ANALOGUES  MAGNESIUM  MAGNESIUM SULFATE  ZINC SULFATE  COBALAMIN AND DERIVATIVES,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.",PureFe OB Plus oral, offlabel,"Diverticular Disease, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Kidney Disease, Several Blood Transfusions, Diarrhea, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  IODINE CONTAINING MULTIVITAMIN  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  ZINC OXIDE  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  VITAMIN A ANALOGUES  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  CALCIUM CARBONATE  MAGNESIUM OXIDE  MAGNESIUM  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",Prenatal + DHA oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Tumor that Dissolves Bone, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Incomplete or Infrequent Bowel Movements, Liver Problems, Malabsorption, Kidney Stone, Kidney Disease, Several Blood Transfusions, Diarrhea, sarcoidosis, Diabetes, Increased Activity of the Parathyroid Gland, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in the Blood, Extreme Loss of Body Water, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia, Decreased Blood-Clotting from Low Vitamin K, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  MANGANESE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  PANTHENOL ANALOGUES  MAGNESIUM  MAGNESIUM SULFATE  ZINC SULFATE  COBALAMIN AND DERIVATIVES,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.",PureFe Plus oral, offlabel,"Diverticular Disease, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Kidney Disease, Several Blood Transfusions, Diarrhea, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  OMEGA-3(N-3)POLYUNSATURATED FATTY ACIDS  ASCORBIC ACID (VITAMIN C)  LINOLEIC ACID  ZINC OXIDE  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  DOCOSAHEXANOIC ACID (DHA)  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  LINOLENIC ACID  FISH CONTAINING PRODUCTS  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",OB Complete With Dha oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Several Blood Transfusions, Diabetes, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, Low Amount of Potassium in the Blood, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rx,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS   IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  LINOLEIC ACID  ZINC OXIDE  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  VITAMIN A ANALOGUES  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  LINOLENIC ACID  CALCIUM CARBONATE  MAGNESIUM OXIDE  MAGNESIUM  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",prenatal vitamin no.52-iron-FA-dha oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Liver Problems, Malabsorption, Kidney Stone, Kidney Disease, Several Blood Transfusions, Diarrhea, sarcoidosis, Diabetes, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in the Blood, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Drug interactions  may change how your medications work or increase your risk for serious side effects. This document does not contain all possible  drug interactions . Keep a list of all the products you use (including prescription/nonprescription drugs and herbal products) and share it with your doctor and pharmacist. Do not start, stop, or change the dosage of any medicines without your doctor's approval.",DOCOSAHEXANOIC ACID (DHA)  FISH CONTAINING PRODUCTS  LINOLEIC ACID  LINOLENIC ACID   IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  OMEGA-3(N-3)POLYUNSATURATED FATTY ACIDS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  ZINC OXIDE  RIBOFLAVIN (VITAMIN B-2)  ZINC  COBALT  VITAMIN A ANALOGUES  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  CALCIUM CARBONATE  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin, mineral, and fatty acid product used to treat or prevent vitamin deficiency before, during, and after  pregnancy .  Vitamins , minerals, and fatty acids are important building blocks of the body and help keep you in good health.",prenatal vitamin no.51-iron fumarate-FA-om-3-dha-epa oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Liver Problems, Malabsorption, Kidney Stone, Kidney Disease, Several Blood Transfusions, sarcoidosis, Diabetes, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in the Blood, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia, Decreased Blood-Clotting from Low Vitamin K, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",FOLIC ACID CONTAINING DRUGS   IRON COMPLEX  IRON ANALOGUES  ASCORBIC ACID (VITAMIN C)  SELENIUM ANALOGUES  IODINE CONTAINING MULTIVITAMIN  POTASSIUM  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  BORON  INOSITOL  BIOTIN  CHOLINE ANALOGUES  AMYLASE  LIPASE  PROTEASE  CELLULASE  LACTOBACILLUS SPOROGENES  COPPER  RIBOFLAVIN (VITAMIN B-2)  METHIONINE ANALOGUES  BIOFLAVONOIDS  ZINC  ZINC CITRATE  RASPBERRY (RUBUS IDAEUS)  COBALT  VITAMIN A ANALOGUES  MANGANESE  VITAMIN K ANALOGUES  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  BLUE GREEN ALGAE  MOLYBDENUM  PANTHENOL ANALOGUES  GINGER  CITRIC ACID  MAGNESIUM OXIDE  MAGNESIUM  POTASSIUM CITRATE  CHROMIUM AND DERIVATIVES  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.",prenatal vitamin no.108-iron-folic acid oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Operation to Remove Stomach, Formation of Fibrous Tissue in the Colon, Severe Heart Failure, Arteriosclerosis with Occlusion of the Arteries, Stomach or Intestinal Tract Operation, Compression of the Esophagus, Ulcer from Stomach Acid, Stomach Muscle Paralysis and Decreased Function, Crohn's Disease, Stomach or Intestine Blockage, Incomplete or Infrequent Bowel Movements, Liver Problems, Gallstones, Bleeding of the Stomach or Intestines, Inadequate Absorption of Nutrients due to a Short Bowel, Malabsorption, Kidney Stone, Kidney Disease, Infection of Genitals or Urinary Tract, Serious Muscle Damage that may Lead to Kidney Failure, Recent Operation, Diarrhea, High Amount of Uric Acid in the Blood, Poisoning by Heavy Metals, sarcoidosis, Intestinal Obstruction in the Fetus or Newborn, Problems with Food Passing Through the Esophagus, diabetic ketoacidosis, Diabetes, Increased Activity of the Parathyroid Gland, Addison's Disease, PKU - Phenylketonuria, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Gout, Iron Metabolism Disorder causing Increased Iron Storage, High Amount of Phosphate in the Blood, High Amount of Calcium in Urine, High Amount of Calcium in the Blood, Excess Body Acid, Extreme Loss of Body Water, High Amount of Potassium in the Blood, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Moderate to Severe Kidney Impairment, Blood Clotting Disorder","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 otc,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",IRON COMPLEX  IRON ANALOGUES  FOLIC ACID CONTAINING DRUGS  ASCORBIC ACID (VITAMIN C)  CALCIUM  NIACIN PREPARATIONS  NICOTINAMIDE ANALOGUES  BIOTIN  COPPER  RIBOFLAVIN (VITAMIN B-2)  ZINC  ZINC CITRATE  COBALT  VITAMIN A ANALOGUES  MANGANESE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN B1 PREPARATIONS - THIAMINE  VITAMIN D ANALOGUE  PANTHENOL ANALOGUES  MAGNESIUM OXIDE  MAGNESIUM  COBALAMIN AND DERIVATIVES  VITAMIN E ANALOGUES,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.",prenatal vitamin no.49-iron-FA oral, offlabel,"Leber's Hereditary Optic Atrophy, Atrophic Gastritis, Diverticular Disease, Operation to Remove Stomach, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Incomplete or Infrequent Bowel Movements, Liver Problems, Malabsorption, Kidney Stone, Kidney Disease, Several Blood Transfusions, Diarrhea, sarcoidosis, Increased Activity of the Parathyroid Gland, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in Urine, High Amount of Calcium in the Blood, Extreme Loss of Body Water, Low Amount of Potassium in the Blood, Excessive Amount of Vitamin A in the Body, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
 rxotc,"Your doctor or pharmacist may already be aware of any possible  drug interactions  and may be monitoring you for them. Do not start, stop, or change the dosage of any medicine before checking with them first.",FOLIC ACID CONTAINING DRUGS   IRON COMPLEX  IRON ANALOGUES  ASCORBIC ACID (VITAMIN C)  CALCIUM  CALCIUM CITRATE  VITAMIN B6 PREPARATIONS - PYRIDOXINE  VITAMIN D ANALOGUE,Be the first to review it,"This  medication  is a multivitamin and iron product used to treat or prevent vitamin deficiency due to poor diet, certain illnesses, or during  pregnancy .  Vitamins  and iron are important building blocks of the body and help keep you in good health.","prenatal vit #48-iron carbon,gluconat-folic acid-vit B6 oral", offlabel,"Diverticular Disease, Arteriosclerosis with Occlusion of the Arteries, Ulcer from Stomach Acid, Ulcerated Colon, Inflammation of the Lining of the Stomach and Intestines, Incomplete or Infrequent Bowel Movements, Kidney Stone, Kidney Disease, Several Blood Transfusions, sarcoidosis, Increased Activity of the Parathyroid Gland, High Amount of Oxalic Acid in the Urine, Anemia from Pyruvate Kinase and G6PD Deficiencies, Iron Metabolism Disorder causing Increased Iron Storage, Increased Bodily Iron from High Red Blood Cell Destruction, High Amount of Phosphate in the Blood, High Amount of Calcium in Urine, High Amount of Calcium in the Blood, Extreme Loss of Body Water, Excessive Amount of Vitamin D in the Body, Sickle Cell Anemia, Hemolytic Anemia","Constipation ,  diarrhea , or  upset stomach  may occur. These effects are usually temporary and may disappear as your body adjusts to this medication. If any of these effects persist or worsen, contact your doctor or pharmacist promptly.",Prevention of Fetal Neural Tube Defects when Pregnant
